	Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
233	233	3	0.3760217983651226	2.957769584655762	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2566.988	561	561	561	571	561	561	645	621	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0994	adam	5	+accuracy	0.8816713483146067	2566.988	25.0	7	561	561	561	571	561	561	645	603	0.5239639006527176	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.824995115825107
234	234	18	0.27157129881925524	1.941868874004909	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	32	basic	0.0		maxpool		True		244.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2561.232	561	733	583	571	561	969	561	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0503	adam	5	+accuracy	0.27691947565543074	2561.224	205.0	22	561	733	583	561	561	561	561	561	1.7332103649775188	0	0.2670299727520436	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6823151894978114
235	235	0	0.40508628519527706	1.328604667527335	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.212	561	561	561	571	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0266	adam	5	+accuracy	0.9584503745318352	2543.208	15.000000000000002	4	561	561	561	571	561	561	561	561	0.13702539697791752	0	0.3496821071752952	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.1292468105043683
236	236	1	0.3978201634877384	1.5183992385864258	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1		maxpool		True		345.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.516	673	759	693	561	561	561	1093	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0212	adam	5	+accuracy	0.8974719101123596	2550.436	41.0	5	287	759	693	561	561	561	561	561	0.2943245504428162	0	0.3633060853769301	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.878595570155552
237	237	8	0.2652134423251589	11339.320426722938	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	462.0		162.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.104	561	717	627	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0688	adam	5	+accuracy	0.34515449438202245	2548.1	76.0	12	561	717	627	561	561	561	561	561	799.7957154673137	0	0.2334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	24066.40627790178
238	238	0	0.2297910990009083	2.386671144621713	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3		attention		True		464.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2551.9	561	561	753	631	571	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0628	adam	5	+accuracy	0.21816479400749064	2551.9	37.0	4	561	561	753	631	10	561	561	561	8.787067379397845	0	0.228882833787466	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.841714893068586
239	239	0	0.3469573115349682	1.6118707929338727	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1		maxpool		True		137.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.208	561	571	561	691	561	611	607	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0555	adam	5	+accuracy	0.4103464419475655	2548.208	35.0	4	561	571	561	685	561	611	607	561	1.807050230797757	0	0.32334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9643452201570784
240	240	5	0.2670299727520436	3.0795433589390337	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2		attention		True		418.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2577.644	673	759	647	561	561	759	1093	647	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0607	adam	5	+accuracy	0.2312734082397004	2577.644	109.0	9	673	759	459	561	561	561	1093	561	2.8701308604036826	0	0.2470481380563125	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.369281792640686
241	241	2	0.3533151680290645	3.7083575214658464	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.3												linear					bag_of_word_counts	classifier	2540.396	617	561	561	749	561	695	775	601	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0859	adam	5	+accuracy	0.7900280898876404	2540.3920000000007	337.0	6	561	561	561	643	561	571	0	601	0.8662424786818608	0	0.32697547683923706	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.133167396272932
242	242	2	0.3932788374205268	1.9063114949635096	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0		meanpool		True		323.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2560.528	561	561	653	571	561	561	571	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0277	adam	5	+accuracy	0.9655898876404494	2560.528	47.0	6	561	561	653	571	561	561	115	561	0.10395991016695562	0	0.3505903723887375	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.35994417326791
243	243	1	0.259763851044505	1471.9159589494973	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	226.0		456.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.0	561	561	561	647	561	561	561	663	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.092	adam	5	+accuracy	0.2392322097378277	2546.996	32.0	5	561	561	561	647	561	561	561	10	12442.910753971628	0	0.25522252497729336	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7238.472349330356
244	244	4	0.368755676657584	3.904616785049439	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.3												linear					bag_of_word_counts	classifier	2546.456	707	647	753	679	743	561	571	599	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0721	adam	5	+accuracy	0.8126170411985019	2546.456	405.0	8	561	561	0	679	743	561	561	561	0.7157137312748459	0	0.33514986376021805	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.965138496671403
245	245	0	0.3587647593097185	1.6720633506774902	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0												linear					bag_of_word_counts	classifier	2539.3720000000008	681	561	761	561	613	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0281	adam	5	+accuracy	0.9717930711610488	2539.364	250.00000000000003	4	10	561	761	561	193	561	561	561	0.1460027579315816	0	0.34514078110808355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.159705901145935
246	246	11	0.259763851044505	27606.242564610067	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	15	32	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	300.0		207.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.172	561	561	673	561	561	643	561	569	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.086	adam	5	+accuracy	0.3252574906367041	2550.172	91.0	15	561	561	673	561	561	643	561	221	8907.01610999161	0	0.2098092643051771	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	140058.68616071428
247	247	0	0.2770208900999092	1.8150184903826032	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1		attention		True		330.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.82	561	561	561	711	561	561	681	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0744	adam	5	+accuracy	0.2349016853932584	2548.82	35.0	4	561	561	561	10	561	561	681	561	2.979562625456392	0	0.1989100817438692	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.815015428406852
248	248	2	0.3651226158038147	2.5831512314932685	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.436	561	689	561	569	587	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0949	adam	5	+accuracy	0.939255617977528	2546.42	21.0	6	561	689	561	569	587	561	561	561	0.23778596108828146	0	0.3533151680290645	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.2064763273511625
249	249	0	0.3969118982742961	1.3208211251667568	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2542.956	571	571	555	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0308	adam	5	+accuracy	0.9399578651685392	2542.952	14.0	4	571	571	405	561	561	561	561	561	0.18649321141537656	0	0.3614895549500454	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.027691629954747
250	250	0	0.3932788374205268	1.4192004646573748	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1												linear					bag_of_word_counts	classifier	2540.948	561	561	561	561	609	561	561	791	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.005	adam	5	+accuracy	0.8668071161048689	2540.948	280.0	4	561	561	561	561	561	561	561	791	0.5826090660211298	0	0.3696639418710264	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4609543459756034
251	251	0	0.368755676657584	1.4690130233764649	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.684	571	689	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0882	adam	5	+accuracy	0.9108146067415732	2544.684	14.0	4	571	689	561	561	561	561	561	561	0.31020303193326304	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.464932240758624
252	252	1	0.3551316984559492	2.9794270787920265	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear					bag_of_word_counts	classifier	2540.248	561	733	601	571	561	969	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0775	adam	5	+accuracy	0.9013342696629212	2540.236	299.0	5	561	587	601	561	561	561	561	561	0.2790910372517529	0	0.3433242506811989	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.359025798525129
253	253	2	0.3478655767484105	3.808066463470459	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0												linear					bag_of_word_counts	classifier	2539.22	561	561	569	1029	561	759	1035	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.094	adam	5	+accuracy	0.9887640449438202	2539.212	333.0	6	561	561	561	561	561	759	665	659	0.03939924900653713	0	0.3378746594005449	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.6171497481209895
254	254	0	0.3751135331516803	1.456223634311131	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2												linear					bag_of_word_counts	classifier	2539.4	1001	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0169	adam	5	+accuracy	0.8828417602996255	2539.4	296.0	4	973	561	561	561	561	561	561	561	0.37676351704401023	0	0.368755676657584	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7898913076945713
255	255	0	0.33514986376021805	1.7679626669202533	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	224.0		437.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.7	561	561	673	561	561	643	561	727	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.015	adam	5	+accuracy	0.3469101123595505	2546.684	30.000000000000004	4	561	561	0	561	561	643	10	727	12.773845902989422	0	0.2461398728428701	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	17.97601146697998
256	256	2	0.3578564940962761	3.247064426967076	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1												linear					bag_of_word_counts	classifier	2539.18	643	733	601	561	561	969	561	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0746	adam	5	+accuracy	0.9009831460674156	2539.18	343.0	6	561	561	601	561	561	561	561	561	0.27511792731809703	0	0.3569482288828338	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.47103727204459
257	257	0	0.262488646684832	2.406426058496748	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	82.0		260.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.0	561	587	601	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0404	adam	5	+accuracy	0.2282303370786517	2549.988	28.0	4	561	587	601	561	561	561	561	561	79.96490379933559	0	0.254314259763851	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	44.47874460901533
258	258	1	0.2661217075386013	5.780315017700195	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1		attention		True		496.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2556.348	561	817	561	561	697	1101	561	669	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0841	adam	5	+accuracy	0.2356039325842697	2556.268	47.0	5	561	817	561	561	677	635	561	669	6.876872685964633	0	0.2325158946412353	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.524020576477051
259	259	9	0.2652134423251589	271.3517202751977	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	32	basic	0.4					50.0			[1, 2, 3, 4, 5]	171.0		131.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.1	593	673	693	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0452	adam	5	+accuracy	0.2625234082397004	2547.1	63.00000000000001	13	593	673	561	561	561	561	561	561	13.535810848300375	0	0.2561307901907357	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	266.36825399058205
260	260	4	0.2724795640326976	9962.186228724888	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	480.0		83.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.348	657	691	779	569	717	703	615	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0837	adam	5	+accuracy	0.3411750936329588	2550.344	77.0	8	657	691	779	541	717	703	615	687	4770.397218819416	0	0.21071752951861944	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	29362.34001464844
261	261	5	0.3505903723887375	5.597575691768101	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.016	657	691	779	569	717	703	615	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0931	adam	5	+accuracy	0.9487359550561798	2543.016	52.0	9	657	691	779	569	717	685	615	687	0.23064728709084265	0	0.32334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	9.742513125283377
262	262	5	0.3224341507720254	1.5801425559180124	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2		meanpool		True		211.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2560.464	561	561	997	633	561	561	561	731	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0664	adam	5	+accuracy	0.3705524344569288	2560.46	91.0	9	561	561	997	561	561	561	561	715	1.4742776771609702	0	0.3160762942779292	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6204832690102713
