	Unnamed: 0	Unnamed: 0.1	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.max_tokens	dataset_reader.max_tuples	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.end_tokens	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.sorting_keys	iterator.type	model.aggregate_feedforward.activations	model.aggregate_feedforward.dropout	model.aggregate_feedforward.hidden_dims	model.aggregate_feedforward.input_dim	model.aggregate_feedforward.num_layers	model.attend_feedforward.activations	model.attend_feedforward.dropout	model.attend_feedforward.hidden_dims	model.attend_feedforward.input_dim	model.attend_feedforward.num_layers	model.attention_similarity.type	model.classifier.activations	model.classifier.dropout	model.classifier.hidden_dims	model.classifier.input_dim	model.classifier.num_layers	model.compare_feedforward.activations	model.compare_feedforward.dropout	model.compare_feedforward.hidden_dims	model.compare_feedforward.input_dim	model.compare_feedforward.num_layers	model.dropout	model.edge_embedding.embedding_dim	model.edge_embedding.vocab_namespace	model.edge_probability.activations	model.edge_probability.dropout	model.edge_probability.hidden_dims	model.edge_probability.input_dim	model.edge_probability.num_layers	model.encoder.architecture.type	model.encoder.bidirectional	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.ignore_edges	model.inference_encoder.bidirectional	model.inference_encoder.hidden_size	model.inference_encoder.input_size	model.inference_encoder.num_layers	model.inference_encoder.type	model.initializer	model.output_feedforward.activations	model.output_feedforward.dropout	model.output_feedforward.hidden_dims	model.output_feedforward.input_dim	model.output_feedforward.num_layers	model.output_logit.activations	model.output_logit.hidden_dims	model.output_logit.input_dim	model.output_logit.num_layers	model.phrase_probability.activations	model.phrase_probability.dropout	model.phrase_probability.hidden_dims	model.phrase_probability.input_dim	model.phrase_probability.num_layers	model.premise_encoder.bidirectional	model.premise_encoder.hidden_size	model.premise_encoder.input_size	model.premise_encoder.num_layers	model.premise_encoder.type	model.projection_feedforward.activations	model.projection_feedforward.hidden_dims	model.projection_feedforward.input_dim	model.projection_feedforward.num_layers	model.similarity_function.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.projection_dim	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.text_field_embedder.tokens.embedding_dim	model.text_field_embedder.tokens.pretrained_file	model.text_field_embedder.tokens.projection_dim	model.text_field_embedder.tokens.trainable	model.text_field_embedder.tokens.type	model.type	model.use_encoding_for_node	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.grad_clipping	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.gamma	trainer.learning_rate_scheduler.mode	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_loss
23	23		0	0.4961656441717792	0.7454637856018252	500.0	500.0	10000	True	single_id	[]	entailment_tuple	19		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												270.0	edges	['relu', 'relu', 'linear']	['0.1343247143295037', '0.1343247143295037', '0.0']	[126, 126, 2]	1192.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'relu', 'linear']	['0.2494367621319406', '0.2494367621319406', '0']	[220, 220, 2]	996.0	3.0	False	461.0	249.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	249.0	False	embedding	tree_attention	False	3193.24	4605	7953	4587	5669	6197.0	2131.0	1705.0	5975.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		7.564301681973411		0.5			exponential	140		0.030406504405708638	adam	20	+accuracy	0.6353923771569084	3193.24	1318.0	19	4605	7953	4587	5669	6197.0	2131.0	1705.0	3271.0	0.6560143395803743	0	0.4961656441717792	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.7317699564666282
24	24		4	0.6817484662576687	0.5821166903507419	500.0	500.0	10000	True	single_id	[]	entailment_tuple	23		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												248.0	edges	['tanh', 'tanh', 'linear']	['0.18403281481062722', '0.18403281481062722', '0.0']	[176, 176, 2]	498.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'linear']	['0.43961053950000645', '0']	[167, 2]	384.0	2.0	False	125.0	96.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	96.0	False	embedding	tree_attention	False	3187.1040000000003	4605	7953	4587	6295	3281.0	6425.0	4115.0	3271.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		6.678619815978959		0.5			exponential	140		5.358501449488517e-05	adam	20	+accuracy	0.7577055157502014	3187.1040000000003	1478.0	23	4605	7953	4587	3315	3281.0	3979.0	4115.0	3147.0	0.4900201944072368	0	0.6771472392638037	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.5896342142326075
25	25		3	0.7699386503067485	0.4840992239372032	500.0	500.0	10000	True	single_id	[]	entailment_tuple	22		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												257.0	edges	['tanh', 'tanh', 'tanh', 'linear']	['0.05650147736440525', '0.05650147736440525', '0.05650147736440525', '0.0']	[286, 286, 286, 2]	993.0	4.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'relu', 'linear']	['0.10524890509385354', '0.10524890509385354', '0']	[121, 121, 2]	1172.0	3.0	True	184.0	293.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	293.0	False	embedding	tree_attention	False	3190.68	4543	8089	6739	5861	6751.0	6451.0	5905.0	5799.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		6.334759893842655		0.5			exponential	140		0.001327165486685687	adam	20	+accuracy	0.974265485224912	3190.6679999999997	1604.0	22	4543	8089	6739	5861	6751.0	6451.0	10.0	5799.0	0.08783478886184037	0	0.7638036809815951	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.7882352862961408
26	26		0	0.5337423312883436	0.7235273911458691	500.0	500.0	10000	True	single_id	[]	entailment_tuple	19		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												250.0	edges	['tanh', 'tanh', 'tanh', 'linear']	['0.3339910329506543', '0.3339910329506543', '0.3339910329506543', '0.0']	[113, 113, 113, 2]	902.0	4.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'relu', 'linear']	['0.30344049244022125', '0.30344049244022125', '0']	[214, 214, 2]	812.0	3.0	False	326.0	203.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	203.0	False	embedding	tree_attention	False	3189.288	4543	8089	6739	5861	6061.0	6451.0	5279.0	5799.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		8.844625803652212		0.5			exponential	140		0.02407293676656079	adam	20	+accuracy	0.6353923771569084	3189.288	1327.0	19	4543	8089	6739	5861	6061.0	1643.0	5279.0	5799.0	0.6562829888069024	0	0.4961656441717792	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.7316661418938055
27	27		8	0.7622699386503068	0.6217526206519546	500.0	500.0	10000	True	single_id	[]	entailment_tuple	27		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												232.0	edges	['tanh', 'tanh', 'linear']	['0.4903308113608198', '0.4903308113608198', '0.0']	[215, 215, 2]	952.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'linear']	['0.41544754048652166', '0']	[462, 2]	324.0	2.0	False	360.0	81.0	2.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	81.0	False	embedding	tree_attention	False	3196.756	4271	7953	4587	5669	2835.0	7415.0	2071.0	5975.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		6.436900625540472		0.5			exponential	140		0.0007596243073405603	adam	20	+accuracy	0.9094840378174418	3196.756	1871.0	27	4271	7953	4587	5669	2835.0	2441.0	2071.0	5975.0	0.231260718809346	0	0.75920245398773	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.6375315072151219
28	28		4	0.504601226993865	0.8280019131375522	500.0	500.0	10000	True	single_id	[]	entailment_tuple	23		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												232.0	edges	['tanh', 'tanh', 'linear']	['0.4209393860582687', '0.4209393860582687', '0.0']	[111, 111, 2]	410.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['tanh', 'tanh', 'linear']	['0.19333416309615814', '0.19333416309615814', '0']	[133, 133, 2]	912.0	3.0	False	89.0	228.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	228.0	False	embedding	tree_attention	False	3193.844	3929	7415	6739	5861	4013.0	6769.0	4121.0	4363.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		9.808092097666457		0.5			exponential	140		0.03318591607471354	adam	20	+accuracy	0.6353499809216941	3193.844	1527.0	23	3929	7415	6739	5861	1801.0	6769.0	4121.0	4363.0	0.6517740355911902	0	0.4961656441717792	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.7227993847393408
29	29		28	0.7446319018404908	0.5444429584029244	500.0	500.0	10000	True	single_id	[]	entailment_tuple	47		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												97.0	edges	['tanh', 'tanh', 'tanh', 'linear']	['0.47034277169899824', '0.47034277169899824', '0.47034277169899824', '0.0']	[369, 369, 369, 2]	1485.0	4.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['tanh', 'tanh', 'tanh', 'linear']	['0.31297035537655526', '0.31297035537655526', '0.31297035537655526', '0']	[367, 367, 367, 2]	464.0	4.0	True	347.0	116.0	2.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	116.0	False	embedding	tree_attention	False	3207.16	8055	7525	8019	4473	4893.0	6237.0	3759.0	5571.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		7.731487828295068		0.5			exponential	140		7.639386592091906e-05	adam	20	+accuracy	0.7959893161487259	3207.16	3769.0000000000014	47	3927	6689	7395	4473	4893.0	6237.0	3759.0	5571.0	0.4275135324945895	0	0.7384969325153374	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.5421509997146886
30	30		22	0.6679447852760736	0.6084000177499724	500.0	500.0	10000	True	single_id	[]	entailment_tuple	41		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												276.0	edges	['relu', 'relu', 'linear']	['0.07568291029107782', '0.07568291029107782', '0.0']	[84, 84, 2]	1400.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['tanh', 'tanh', 'tanh', 'linear']	['0.41189245463055735', '0.41189245463055735', '0.41189245463055735', '0']	[284, 284, 284, 2]	500.0	4.0	True	281.0	125.0	2.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	125.0	False	embedding	tree_attention	False	3209.92	4605	7953	4587	6295	6197.0	6425.0	4997.0	3271.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		7.685910507973052		0.5			exponential	140		8.803671483143706e-06	adam	20	+accuracy	0.7217111120532497	3209.92	3245.0	41	4605	7953	4587	6295	10.0	6425.0	271.0	3271.0	0.539775518603244	0	0.6579754601226994	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.608918086057756
31	31		1	0.5061349693251533	0.6991908957318562	500.0	500.0	10000	True	single_id	[]	entailment_tuple	20		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												277.0	edges	['tanh', 'tanh', 'tanh', 'linear']	['0.44763300187642935', '0.44763300187642935', '0.44763300187642935', '0.0']	[74, 74, 74, 2]	897.0	4.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['tanh', 'tanh', 'linear']	['0.3889850426504313', '0.3889850426504313', '0']	[107, 107, 2]	1088.0	3.0	True	155.0	272.0	3.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	272.0	False	embedding	tree_attention	False	3194.512	4543	8089	6739	5861	1079.0	4231.0	6597.0	3687.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		5.146799070120039		0.5			exponential	140		0.024918544873234715	adam	20	+accuracy	0.6353923771569084	3194.512	1827.0	20	4543	8089	6739	5861	1079.0	4231.0	6597.0	3687.0	0.656033358897193	0	0.4961656441717792	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.7319472134113312
32	32		3	0.7016871165644172	0.5679601627152141	500.0	500.0	10000	True	single_id	[]	entailment_tuple	22		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												253.0	edges	['tanh', 'tanh', 'linear']	['0.378659835561098', '0.378659835561098', '0.0']	[193, 193, 2]	961.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['tanh', 'linear']	['0.21010678827488433', '0']	[418, 2]	644.0	2.0	True	177.0	161.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	161.0	False	embedding	tree_attention	False	3188.428	4605	7953	4587	6295	3281.0	6425.0	4115.0	3271.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		8.443271071796467		0.5			exponential	140		4.536060247597908e-05	adam	20	+accuracy	0.7823377284097173	3188.428	1520.0	22	4605	7953	4587	3315	3281.0	3979.0	4115.0	3147.0	0.4547049163963835	0	0.6940184049079755	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.5796498792563997
33	33		5	0.7193251533742331	0.5580413746761113	500.0	500.0	10000	True	single_id	[]	entailment_tuple	24		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												281.0	edges	['tanh', 'linear']	['0.05831171598600193', '0.0']	[187, 2]	857.0	2.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'linear']	['0.2072278514485999', '0']	[216, 2]	300.0	2.0	True	144.0	75.0	3.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	75.0	False	embedding	tree_attention	False	3196.62	3929	8089	6739	5861	2285.0	6769.0	7383.0	4363.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		6.6400600343528255		0.5			exponential	140		3.109217854826211e-05	adam	20	+accuracy	0.7437995505999068	3196.62	1995.0	24	3929	8089	6739	5861	2285.0	2987.0	2997.0	1539.0	0.5072504751485283	0	0.7101226993865031	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.5652820469766129
34	34		18	0.7216257668711656	0.5542372370638499	500.0	500.0	10000	True	single_id	[]	entailment_tuple	37		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												97.0	edges	['tanh', 'tanh', 'tanh', 'linear']	['0.016898928496766497', '0.016898928496766497', '0.016898928496766497', '0.0']	[341, 341, 341, 2]	913.0	4.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['tanh', 'tanh', 'linear']	['0.48288769206804855', '0.48288769206804855', '0']	[244, 244, 2]	816.0	3.0	True	204.0	204.0	3.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	204.0	False	embedding	tree_attention	False	3204.1679999999997	8055	8117	7395	4473	4893.0	6237.0	6093.0	7369.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		8.83813390019135		0.5			exponential	140		1.8373646471728517e-05	adam	20	+accuracy	0.756433628693772	3204.1679999999997	3211.0	37	3929	6893	6131	4473	4893.0	3817.0	6093.0	7369.0	0.4928053817355026	0	0.7147239263803681	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.5536019080659238
35	35		21	0.7638036809815951	0.6385944896354908	500.0	500.0	10000	True	single_id	[]	entailment_tuple	40		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												159.0	edges	['tanh', 'linear']	['0.010140857869784081', '0.0']	[377, 2]	653.0	2.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'linear']	['0.429894010886028', '0']	[224, 2]	284.0	2.0	False	247.0	71.0	3.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	71.0	False	embedding	tree_attention	False	3191.764	4543	8089	6739	5861	1079.0	4231.0	6597.0	3687.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		8.421256565417956		0.5			exponential	140		0.001605548112785049	adam	20	+accuracy	0.9057531691185824	3191.764	2816.0	40	4543	8089	6739	5861	1079.0	4231.0	2227.0	3687.0	0.2313391582099563	0	0.7546012269938649	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.6340068474230243
36	36		20	0.7208588957055214	0.5582097685191689	500.0	500.0	10000	True	single_id	[]	entailment_tuple	39		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												106.0	edges	['relu', 'linear']	['0.12821462404626843', '0.0']	[325, 2]	1094.0	2.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'linear']	['0.2922250390588812', '0']	[262, 2]	1148.0	2.0	False	494.0	287.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	287.0	False	embedding	tree_attention	False	3193.552	4605	7953	4587	6295	2641.0	6425.0	4997.0	3271.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		9.198198295637058		0.5			exponential	140		2.2256073887584675e-05	adam	20	+accuracy	0.7623267053885615	3193.552	2486.0	39	4605	7953	4587	6295	2641.0	6425.0	3471.0	2067.0	0.4871748379630558	0	0.7162576687116564	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.5580506213917965
37	37		2	0.7438650306748467	0.5566741055468234	500.0	500.0	10000	True	single_id	[]	entailment_tuple	21		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												219.0	edges	['relu', 'relu', 'linear']	['0.1856905289171849', '0.1856905289171849', '0.0']	[232, 232, 2]	803.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['tanh', 'linear']	['0.33344969773018784', '0']	[96, 2]	828.0	2.0	False	292.0	207.0	2.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	207.0	False	embedding	tree_attention	False	3198.232	7103	7751	8039	7231	4771.0	5919.0	2125.0	5109.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		8.183928567897954		0.5			exponential	140		0.0014311079849301533	adam	20	+accuracy	0.9261881544918812	3198.232	1469.0	21	6273	7327	10	4751	4771.0	5919.0	2125.0	5109.0	0.19099832521238505	0	0.7231595092024541	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.8592231497168541
38	38		18	0.647239263803681	0.6319701380845977	500.0	500.0	10000	True	single_id	[]	entailment_tuple	37		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												158.0	edges	['relu', 'relu', 'linear']	['0.4306833442639326', '0.4306833442639326', '0.0']	[258, 258, 2]	2094.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'relu', 'linear']	['0.3759060577013679', '0.3759060577013679', '0']	[459, 459, 2]	472.0	3.0	True	484.0	118.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	118.0	False	embedding	tree_attention	False	3200.28	7453	8039	7835	7231	3657.0	7835.0	5645.0	6543.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		6.470984911838797		0.5			exponential	140		4.6106288906804156e-06	adam	20	+accuracy	0.6879213125874423	3200.28	2606.0	37	7453	8039	5945	4471	3657.0	1893.0	5645.0	6543.0	0.5812925021628202	0	0.6449386503067485	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.6321654377914057
39	39		7	0.7415644171779141	0.6597086065335245	500.0	500.0	10000	True	single_id	[]	entailment_tuple	26		16	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket											dot_product												275.0	edges	['relu', 'relu', 'linear']	['0.2540734222488294', '0.2540734222488294', '0.0']	[171, 171, 2]	2095.0	3.0	DGEM						False						[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]										['relu', 'relu', 'relu', 'linear']	['0.1374069600427864', '0.1374069600427864', '0.1374069600427864', '0']	[196, 196, 196, 2]	916.0	4.0	True	455.0	229.0	1.0	lstm											300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	229.0	False	embedding	tree_attention	False	3198.18	4271	7953	4587	5669	4127.0	5593.0	7599.0	3083.0		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_test.tsv		/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_train.tsv	0		6.340549959516331		0.5			exponential	140		0.0025798498002213392	adam	20	+accuracy	0.9151651333361598	3198.18	1903.0	26	4271	7953	4587	5669	10.0	5593.0	10.0	2685.0	0.20665390844082945	0	0.7361963190184049	/home/suching/reproducibility/scitail/SciTailV1.1/dgem_format/scitail_1.0_structure_dev.tsv	0.7160478617723395
