	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
236	13	0.3169845594913715	1.5385063621732924	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.172	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011984751044300762	adam	10	+accuracy	0.3364934456928839	2533.172	87.0	22	573	573	573	573	573	10	573	573	1.53166123201598	0	0.3169845594913715	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5373733573489718
237	0	0.4014532243415077	1.3280720710754395	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.672	573	573	571	573	571	571	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.04943178111295563	adam	10	+accuracy	0.9844335205992509	2533.672	35.0	9	573	10	10	573	10	571	571	573	0.050043543995316346	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.228044615851508
238	8	0.329700272479564	1.5675935347874959	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.3												linear					bag_of_word_counts	classifier	2541.68	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.818653861838236e-05	adam	10	+accuracy	0.39021535580524347	2541.68	1285.0	17	569	569	567	569	569	569	569	569	1.544114420663065	0	0.32879200726612173	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5641505519549053
239	8	0.3242506811989101	1.5755906171268887	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.3												linear					bag_of_word_counts	classifier	2529.412	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.571745243598371e-05	adam	10	+accuracy	0.3830758426966292	2529.412	1295.0	17	569	569	569	569	567	569	569	569	1.556719950775602	0	0.3242506811989101	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5722737444771662
240	8	0.3996366939146231	1.3942525386810303	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.4												linear					bag_of_word_counts	classifier	2529.492	569	567	567	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0023371632975015357	adam	10	+accuracy	0.747308052434457	2529.492	1294.0	17	567	567	567	567	569	569	569	569	0.9075421544153299	0	0.39872842870118075	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.391194721062978
241	22	0.32879200726612173	1.5183313621415033	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.3		meanpool		True		381.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.684	1419	1111	1237	1169	821	787	853	1335	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2767237318406146e-05	adam	10	+accuracy	0.3369616104868914	2543.684	164.0	31	1419	1111	757	1169	641	787	853	10	1.5189849938919295	0	0.3278837420526794	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5177744494544134
242	8	0.3060853769300636	1.5516104764408536	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6]	181		486.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2539.54	649	745	665	713	705	641	689	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.5845778554128496e-06	adam	10	+accuracy	0.30500936329588013	2539.536	70.0	17	649	705	665	713	333	587	279	667	1.5475337772227045	0	0.29336966394187103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5498838226000469
243	0	0.35603996366939145	2.2959948976834617	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3												linear					bag_of_word_counts	classifier	2529.264	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.087096420933043	adam	10	+accuracy	0.879564606741573	2529.256	714.0	9	569	569	567	569	569	569	569	569	0.3181883276843313	0	0.3496821071752952	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3705969783994885
244	15	0.20435967302452315	1.625771661599477	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.116	573	573	573	573	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3014428963713078e-05	adam	10	+accuracy	0.21067415730337077	2534.108	104.0	24	573	573	573	573	573	573	571	573	1.6333360574138698	0	0.20345140781108084	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6250471936331854
245	16	0.37329700272479566	1.4911629623836942	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.0												linear					bag_of_word_counts	classifier	2529.416	1122	1118	569	569	567	567	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00027549649326442455	adam	10	+accuracy	0.5115870786516854	2529.416	1809.0	25	569	569	569	569	567	567	569	569	1.3583775233866564	0	0.37329700272479566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4898998737335205
246	13	0.3142597638510445	1.5901686681641474	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.0												linear					bag_of_word_counts	classifier	2528.808	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.333752629204393e-05	adam	10	+accuracy	0.3500702247191011	2528.808	1651.0	22	569	569	569	569	567	569	569	569	1.5824926540033142	0	0.3142597638510445	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.589457670847575
247	28	0.27520435967302453	1.6049247185389202	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	37	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.228	1120	1118	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.2565174026664547e-06	adam	10	+accuracy	0.28675093632958804	2529.228	2713.0	37	567	569	569	569	569	567	569	569	1.6022141228860884	0	0.2742960944595822	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.604896691110399
248	11	0.3133514986376022	1.5185455083847046	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.4		attention		True		141.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.184	737	733	1113	757	783	725	791	841	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07835496825003792	adam	10	+accuracy	0.5902387640449438	2537.18	131.0	20	659	733	1113	757	763	725	673	825	1.0338766783920688	0	0.2888283378746594	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6466441882981195
249	1	0.37329700272479566	1.4618444244066875	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	367		503.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2556.212	691	697	745	661	711	699	655	647	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00843846978712843	adam	10	+accuracy	0.8861189138576779	2556.212	44.0	10	691	621	745	603	711	699	403	647	0.9094050503822405	0	0.32334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	34.18739154603746
250	0	0.4223433242506812	1.3205108907487657	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.764	571	573	573	573	573	571	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.015020164200827586	adam	10	+accuracy	0.9897003745318352	2533.724	37.0	9	571	573	573	571	573	571	571	573	0.04902311628545398	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.1987788809670343
251	14	0.33605812897366033	1.5266899930106268	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6]	174		223.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.776	691	651	635	705	665	645	715	677	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.956243916390937e-06	adam	10	+accuracy	0.34211142322097376	2538.776	95.0	23	691	651	597	705	555	645	693	619	1.5159039524064135	0	0.3333333333333333	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5249166952239142
252	0	0.4232515894641235	1.2992649608188205	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3		attention		True		268.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.82	767	685	751	783	841	915	791	841	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.010237823649060496	adam	10	+accuracy	0.980688202247191	2538.82	48.0	9	715	685	751	699	737	645	791	841	0.059516598623412756	0	0.37693006357856496	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.894085976812574
253	2	0.4214350590372389	1.3251118527518377	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.704	571	573	573	573	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004196532700597848	adam	10	+accuracy	0.7753979400749064	2533.624	47.0	11	571	573	573	573	573	573	571	573	0.6723257107521171	0	0.4123524069028156	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3757607340812683
254	16	0.35603996366939145	1.5276424354977078	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.0												linear					bag_of_word_counts	classifier	2530.592	1120	1118	569	569	569	569	569	567	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00013518637185930317	adam	10	+accuracy	0.45435393258426965	2530.592	1789.0	25	1120	1118	569	569	569	569	569	567	1.4585474222453672	0	0.35513169845594916	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5267936719788446
255	1	0.15349682107175294	1.6547578308317397	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.296	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7732778943418266e-06	adam	10	+accuracy	0.15730337078651685	2533.124	45.0	10	10	573	573	191	573	573	573	573	1.6513225729785748	0	0.15349682107175294	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.650823970635732
256	0	0.39509536784741145	1.3596226904127333	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.096	571	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.06029974161030305	adam	10	+accuracy	0.9911048689138576	2534.096	37.0	9	571	573	573	573	573	573	573	573	0.03452337485974404	0	0.33787465940054495	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.283198568556044
257	12	0.35603996366939145	1.4891002178192139	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6]	300		497.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.016	675	697	689	753	715	589	715	695	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0694991619957314e-05	adam	10	+accuracy	0.37722378277153557	2540.016	88.0	21	675	697	665	669	637	589	715	629	1.469366164349798	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4854170150227017
258	12	0.371480472297911	1.5009211169348822	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.2												linear					bag_of_word_counts	classifier	2529.788	1118	1118	569	569	569	569	567	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00027064993797767424	adam	10	+accuracy	0.4911048689138577	2529.784	1546.0	21	1118	1118	569	569	567	567	567	569	1.3857105747977299	0	0.371480472297911	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4981305599212646
259	18	0.21071752951861944	1.5883243017726474	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.552	573	573	573	573	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.942308187013606e-06	adam	10	+accuracy	0.21781367041198502	2533.552	101.0	27	571	171	573	571	573	573	571	573	1.5993822110233022	0	0.2098092643051771	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5882493456204732
260	14	0.26067211625794734	1.6042551663186815	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.2												linear					bag_of_word_counts	classifier	2530.22	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.007371602664173e-06	adam	10	+accuracy	0.2749297752808989	2530.22	1716.0	23	569	569	569	569	569	569	569	569	1.6024841675117834	0	0.26067211625794734	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6040510204103258
261	9	0.3469573115349682	1.509908186064826	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	484		271.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2541.78	691	697	745	661	711	699	655	647	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.846685955870533e-06	adam	10	+accuracy	0.3624765917602996	2541.78	87.0	18	461	621	745	603	607	695	655	0	1.4953829912997003	0	0.33242506811989103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5052237510681152
262	8	0.3460490463215259	1.5127543542120192	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	64		149.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.688	709	745	665	713	705	587	695	667	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.945827218582046e-05	adam	10	+accuracy	0.3624765917602996	2537.68	65.0	17	709	705	595	713	667	587	695	667	1.4887309430250482	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.497854510943095
263	4	0.27974568574023617	1.5713010960155063	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.116	573	573	571	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.907794239995481e-05	adam	10	+accuracy	0.26357677902621723	2534.108	50.0	13	573	573	571	571	573	571	573	573	1.5868636538733298	0	0.2761126248864669	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5678137408362494
264	2	0.19981834695731154	1.7265753282441034	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.104	573	573	573	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.4213622578977934e-06	adam	10	+accuracy	0.17532771535580524	2534.104	46.0	11	10	573	573	247	573	573	573	573	1.7255458956334129	0	0.19981834695731154	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7228986753357782
