Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
338	8	0.7557339449541285	1.1473126113414764	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.2		meanpool		True		455.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2532.944	1235	1009	767	1047	861	1001	1291	1079	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.012733273412458305	adam	10	+accuracy	0.9997109826589596	2532.94	67.0	17	1171	10	767	1047	861	859	1291	1029	0.002376461926509033	0	0.7488532110091743	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.367814370564052
339	20	0.7213302752293578	0.6016093364783696	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2499.408	573	573	573	573	571	571	573	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005684849436764937	adam	10	+accuracy	0.758092485549133	2499.408	51.0	29	573	573	235	573	0	571	573	573	0.5824205842885104	0	0.7213302752293578	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6009264375482287
340	12	0.6777522935779816	11.097299882343837	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	102.0		508.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2500.456	623	715	653	629	693	671	661	755	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03306405749331867	adam	10	+accuracy	0.9797687861271676	2500.456	41.0	21	589	651	653	629	0	10	643	755	0.041195681064643636	0	0.6754587155963303	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	11.341294731412615
341	3	0.5252293577981652	0.6928435180868421	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2499.1639999999998	571	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.516891838362936e-06	adam	10	+accuracy	0.5216763005780347	2499.1639999999998	25.0	12	571	573	0	573	573	573	573	573	0.6912641308524392	0	0.5206422018348624	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6926518040043967
342	3	0.7901376146788991	0.4710810695375715	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2497.132	573	573	573	571	571	571	573	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0070282434881789296	adam	10	+accuracy	0.9829479768786128	2497.132	20.0	12	217	573	573	217	571	571	0	573	0.07446911707520484	0	0.7798165137614679	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5366140263421195
343	7	0.7637614678899083	0.6742427519389561	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	454.0		361.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2505.112	711	635	639	723	669	653	673	681	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005621142539265246	adam	10	+accuracy	1.0	2505.112	32.0	16	711	635	639	705	669	653	10	681	0.005810787706551228	0	0.7591743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7663688808679581
344	13	0.6456422018348624	0.6665427003587995	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.2					50.0			[1, 2, 3, 4, 5]	453.0		94.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2501.364	695	743	643	705	669	659	727	681	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.046447235156951e-06	adam	10	+accuracy	0.6257225433526011	2501.364	42.0	22	695	743	643	679	665	10	727	667	0.6672327615998008	0	0.6307339449541285	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6657013807977948
345	20	0.7660550458715596	0.5763818791934422	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.1												linear					bag_of_word_counts	classifier	2502.74	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008052348294303312	adam	10	+accuracy	0.9153179190751444	2502.74	1063.0	29	561	561	561	561	561	561	561	561	0.4709152021191337	0	0.7649082568807339	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5758187813418252
346	16	0.5435779816513762	0.6890355731759753	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.3					50.0			[1, 2, 3, 4, 5]	305.0		328.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2504.812	695	743	643	679	665	675	727	667	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.1423556235869095e-06	adam	10	+accuracy	0.5294797687861271	2504.812	46.0	25	621	715	199	10	665	675	727	0	0.6928051016547463	0	0.5401376146788991	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6888962430613381
347	19	0.5584862385321101	0.6800125539302826	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.3		maxpool		True		351.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.888	703	853	1051	727	917	895	1195	893	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.979578629216295e-06	adam	10	+accuracy	0.5595375722543353	2526.888	91.0	28	669	853	10	437	917	895	10	795	0.6806617791002447	0	0.5573394495412844	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6798020856721061
348	17	0.5504587155963303	0.6908810521875111	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.4												linear					bag_of_word_counts	classifier	2504.428	1651	1651	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2106406188522988e-05	adam	10	+accuracy	0.5632947976878613	2504.428	2426.0	26	1651	1651	1100	1651	1651	1651	1651	1651	0.6891065879301591	0	0.5504587155963303	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6908411724226815
349	5	0.783256880733945	0.7350561022758484	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.1					50.0			[1, 2, 3, 4, 5]	437.0		134.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2500.6679999999997	731	635	651	703	743	753	629	679	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0014794468510099298	adam	10	+accuracy	1.0	2500.6679999999997	28.0	14	731	191	651	703	743	753	10	679	0.0019961353052746172	0	0.7717889908256881	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8893443984644753
350	10	0.7373853211009175	0.6242690810135433	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.1												linear					bag_of_word_counts	classifier	2501.876	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0003980076491901144	adam	10	+accuracy	0.8849710982658959	2501.876	711.0	19	561	561	561	561	561	561	561	561	0.5579175374724649	0	0.7373853211009175	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6199833623000554
351	9	0.7844036697247706	0.4847730036292757	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.3												linear					bag_of_word_counts	classifier	2502.12	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005838441293941849	adam	10	+accuracy	0.9563583815028902	2502.12	701.0	18	0	561	561	561	561	0	561	561	0.2062913585792888	0	0.7809633027522935	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4828828700951168
352	22	0.4965596330275229	0.6930129783494132	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.0												linear					bag_of_word_counts	classifier	2502.468	561	561	1106	1106	1106	1106	561	1106	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.613009906014186e-06	adam	10	+accuracy	0.5236994219653179	2502.46	1188.0	31	561	561	561	561	561	561	561	561	0.6924251328815113	0	0.4965596330275229	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6930083547319684
353	20	0.6318807339449541	0.6664216305528369	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2498.476	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00016050947931480324	adam	10	+accuracy	0.6309248554913295	2498.476	46.0	29	10	571	571	573	573	573	573	573	0.6647604790600863	0	0.6318807339449541	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6662078882966723
354	13	0.7534403669724771	0.6061107090541294	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	501.0		321.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2507.612	695	743	643	705	669	659	727	681	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00028699274474765685	adam	10	+accuracy	0.9991329479768786	2507.612	46.0	22	695	743	643	679	665	10	727	667	0.023146225359629503	0	0.7488532110091743	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.626528222646032
355	23	0.5986238532110092	0.6704449823924473	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2497.74	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00012231480177294558	adam	10	+accuracy	0.6083815028901735	2497.74	57.0	32	573	573	573	573	525	573	573	573	0.6679232889955694	0	0.5986238532110092	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.670356993164335
356	22	0.5768348623853211	0.6902554503508976	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.3												linear					bag_of_word_counts	classifier	2505.1079999999997	1106	1106	1106	1106	1106	1106	1106	1106	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.8406356423094147e-05	adam	10	+accuracy	0.6057803468208093	2505.1079999999997	2016.0	31	561	561	561	1106	1106	1106	561	1106	0.6873911413279447	0	0.5756880733944955	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6902320810726711
357	0	0.7855504587155964	0.4834996951477869	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2498.324	571	573	543	571	573	571	573	571	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07603988828930984	adam	10	+accuracy	0.9971098265895952	2498.324	15.000000000000002	9	0	573	509	0	573	571	573	571	0.008330028622665188	0	0.7259174311926605	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.732983018670763
358	0	0.5091743119266054	0.7491012641361782	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2505.5679999999998	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.19985366464622e-05	adam	10	+accuracy	0.5199421965317919	2505.5679999999998	18.0	9	573	573	573	573	527	573	573	573	0.7209432114254345	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7284418727670398
359	7	0.7362385321100917	0.5702754046235766	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6]	470.0		280.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2508.008	641	589	649	701	671	679	719	625	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.10350277929523e-05	adam	10	+accuracy	0.7557803468208093	2508.008	36.0	16	641	589	649	701	671	679	719	625	0.5362830254164609	0	0.7190366972477065	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5585424644606454
360	9	0.7889908256880734	1.7341196877615792	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.1		meanpool		True		184.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2501.592	1045	1123	843	671	857	965	675	1189	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.008016812880606036	adam	10	+accuracy	1.0	2501.592	42.0	18	0	1123	0	625	857	931	675	335	0.0002382361753420396	0	0.786697247706422	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.863170615264348
361	4	0.7431192660550459	0.5250280435596194	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	220.0		497.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2504.888	695	743	643	705	669	659	663	681	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00016655911899525076	adam	10	+accuracy	0.9921965317919076	2504.864	26.0	13	695	743	643	319	665	659	663	10	0.0678955355151133	0	0.7385321100917431	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5732588746717998
362	5	0.7603211009174312	0.6041794759886605	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7]	436.0		268.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2503.064	0	0	717	671	651	599	0	629	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00048728564153972326	adam	10	+accuracy	0.9997109826589596	2502.976	42.0	14	0	0	717	0	651	599	0	629	0.011507476019588384	0	0.7511467889908257	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6968206188508442
363	17	0.6926605504587156	0.6569707776818957	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.1												linear					bag_of_word_counts	classifier	2502.488	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001628805031359736	adam	10	+accuracy	0.8187861271676301	2502.488	959.0	26	561	561	561	561	561	561	561	561	0.6286598270589655	0	0.6915137614678899	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6564842079366956
364	0	0.4908256880733945	0.7538797685078212	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2499.3360000000002	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.152723977958285e-06	adam	10	+accuracy	0.4812138728323699	2499.3360000000002	19.0	9	573	573	573	573	10	573	573	573	0.7632848642089151	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7515405969960349
365	15	0.6444954128440367	0.6764156860964639	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.1												linear					bag_of_word_counts	classifier	2502.12	1106	1106	1106	1106	1106	1106	1106	1106	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.05270398157605e-05	adam	10	+accuracy	0.7196531791907514	2502.12	1040.0	24	561	561	561	561	561	561	561	561	0.6633324460549788	0	0.6444954128440367	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6760627159050533
366	7	0.7901376146788991	0.4581405137266432	False	3460	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2500.8520000000003	573	571	573	573	573	573	571	573	/home/suching/reproducibility/data/sst2/train_3460.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.003641413604549643	adam	10	+accuracy	0.9635838150289018	2500.8520000000003	27.0	16	0	571	573	573	429	573	0	573	0.1556253332983364	0	0.7889908256880734	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4654142941747393
